venue,replicate,backend,run_dir,walltime_h,benchmark_rpc_count,benchmark_rpc_processing_s,benchmark_rpc_count_per_1000_endpoint_tasks,benchmark_rpc_processing_s_per_1000_endpoint_tasks,observer_rpc_count,observer_rpc_processing_s,median_walltime_h,min_walltime_h,max_walltime_h,median_rpc_count_per_1000_endpoint_tasks,min_rpc_count_per_1000_endpoint_tasks,max_rpc_count_per_1000_endpoint_tasks,median_rpc_processing_s_per_1000_endpoint_tasks,min_rpc_processing_s_per_1000_endpoint_tasks,max_rpc_processing_s_per_1000_endpoint_tasks,nondominated_rpc_count_median,nondominated_rpc_processing_time_median,frontier_membership_agrees
phoenix,1,jobarray,/data/rcadmins/tianche5/wms-paper-chain/bench-WORKS26/dryrun-plots/synthetic-monitor-tree/phoenix/rep1/jobarray,0.3215021197663413,387,45.819144,4252.747252747253,503.5070769230769,25729,2491.982613,0.3215021197663413,0.3215021197663413,0.3215021197663413,4252.747252747253,4252.747252747253,4252.747252747253,503.5070769230769,503.5070769230769,503.5070769230769,True,False,False
phoenix,1,native,/data/rcadmins/tianche5/wms-paper-chain/bench-WORKS26/dryrun-plots/synthetic-monitor-tree/phoenix/rep1/native,1.029976000189781,5126,728.771119,56329.67032967033,8008.473835164835,33465,2989.824196,1.029976000189781,1.029976000189781,1.029976000189781,56329.67032967033,56329.67032967033,56329.67032967033,8008.473835164835,8008.473835164835,8008.473835164835,False,False,True
phoenix,1,flux,/data/rcadmins/tianche5/wms-paper-chain/bench-WORKS26/dryrun-plots/synthetic-monitor-tree/phoenix/rep1/flux,0.6469345016611947,127,2.13248,1395.6043956043957,23.433846153846154,9044,140.132327,0.6469345016611947,0.6469345016611947,0.6469345016611947,1395.6043956043957,1395.6043956043957,1395.6043956043957,23.433846153846154,23.433846153846154,23.433846153846154,True,True,True
phoenix,1,hyperqueue,/data/rcadmins/tianche5/wms-paper-chain/bench-WORKS26/dryrun-plots/synthetic-monitor-tree/phoenix/rep1/hyperqueue,0.3205811619758606,415,40.783021,4560.43956043956,448.1650659340659,4862,128.013046,0.3205811619758606,0.3205811619758606,0.3205811619758606,4560.43956043956,4560.43956043956,4560.43956043956,448.1650659340659,448.1650659340659,448.1650659340659,True,True,True
