task_id	hash	native_id	process	name	status	exit	submit	start	complete	duration	realtime	%cpu	rss	peak_rss	vmem	peak_vmem	rchar	wchar	attempt
4318	38/a50a0e	20814273	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028525_1:24990000-49990000)	COMPLETED	0	1786171664917	1786171670583	1786171690541	25624	16542	91.1	140611584	165666816	1101074432	1126260736	15226494	30255	1
4319	14/7d0a75	20814274	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028525_1:49980000-74980000)	COMPLETED	0	1786171664958	1786171670583	1786171690546	25588	15925	91.3	140357632	165359616	1101123584	1126232064	15219166	22137	1
4320	df/789a1b	20814275	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028525_1:74970000-99970000)	COMPLETED	0	1786171665423	1786171670584	1786171690551	25128	15942	91.0	140296192	165326848	1101074432	1126236160	15229443	33533	1
4322	80/fedf0a	20814276	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028526_1:0-25000000)	COMPLETED	0	1786171666017	1786171670585	1786171690557	24540	16023	91.1	139464704	164519936	1080356864	1105543168	14334751	22103	1
4324	ef/7d5fca	20814278	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028526_1:49980000-74980000)	COMPLETED	0	1786171667221	1786171680623	1786171690560	23339	15999	91.1	139411456	164466688	1080356864	1105543168	14340228	19205	1
4323	f1/56d7f6	20814279	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028526_1:24990000-49990000)	COMPLETED	0	1786171667817	1786171670586	1786171690564	22747	15396	91.6	139624448	164679680	1080356864	1105543168	14335763	13969	1
4326	56/e92628	20814281	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028527_1:0-25000000)	COMPLETED	0	1786171669103	1786171670587	1786171690570	21467	15709	89.5	137797632	162799616	1047638016	1072771072	12777806	12456	1
4327	91/dd46c7	20814282	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028527_1:24990000-49990000)	COMPLETED	0	1786171669645	1786171680626	1786171690574	20929	15428	91.5	138481664	163483648	1047588864	1072738304	12807613	37360	1
4330	65/87569b	20814284	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028528_1:24990000-36041924)	COMPLETED	0	1786171670821	1786171680630	1786171690582	19761	7453	89.6	119373824	130482176	1023176704	1034416128	8203927	9272	1
4329	ba/f9d661	20814285	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028528_1:0-25000000)	COMPLETED	0	1786171671423	1786171680632	1786171690584	19161	15437	91.5	162074624	162074624	1048174592	1048363008	11688845	22259	1
